"customer_id";"customer_name";"email";"city";"state";"total_orders";"gross_spent";"net_spent";"first_order_date";"last_order_date";"customer_type"
1351;"Carman Hardy";"carman.hardy@yahoo.com";"Jamestown";"NY";1;2879.95;2465.4572;"2016-05-25";"2016-05-25";"One Time"
1352;"Dorothea Miranda";"dorothea.miranda@aol.com";"Upland";"CA";1;3481.95;3243.7534;"2017-02-08";"2017-02-08";"One Time"
1353;"Agatha Daniels";"agatha.daniels@yahoo.com";"South El Monte";"CA";1;4006.97;3613.7245;"2016-10-31";"2016-10-31";"One Time"
1354;"Alexandria Zamora";"alexandria.zamora@yahoo.com";"Schenectady";"NY";1;4789.96;4475.4635;"2016-03-21";"2016-03-21";"One Time"
1355;"Thad Gilliam";"thad.gilliam@hotmail.com";"Levittown";"NY";1;2069.98;1961.0812;"2016-08-17";"2016-08-17";"One Time"
1356;"Inger Jennings";"inger.jennings@yahoo.com";"Patchogue";"NY";1;1699.97;1359.976;"2016-06-23";"2016-06-23";"One Time"
1357;"Karren Lamb";"karren.lamb@aol.com";"Fresno";"CA";1;599.98;569.981;"2016-07-31";"2016-07-31";"One Time"
1358;"Noble Glover";"noble.glover@gmail.com";"Orchard Park";"NY";1;3979.93;3443.9377;"2016-05-12";"2016-05-12";"One Time"
1359;"Octavia Donaldson";"octavia.donaldson@hotmail.com";"Levittown";"NY";1;6897.96;6543.0622;"2016-10-15";"2016-10-15";"One Time"
1360;"Latashia Travis";"latashia.travis@yahoo.com";"Upland";"CA";1;8610.94;7967.4144;"2016-05-20";"2016-05-20";"One Time"
1361;"Destiny Goodman";"destiny.goodman@msn.com";"Westbury";"NY";1;1437.98;1240.184;"2016-04-12";"2016-04-12";"One Time"
1362;"Christiana Gross";"christiana.gross@yahoo.com";"Orchard Park";"NY";1;4999.95;4299.957;"2016-08-20";"2016-08-20";"One Time"
1363;"Nestor Haynes";"nestor.haynes@msn.com";"Houston";"TX";1;2218.98;1860.5825;"2017-03-18";"2017-03-18";"One Time"
1364;"Grisel Maynard";"grisel.maynard@msn.com";"Ballston Spa";"NY";1;1099.99;989.991;"2017-11-28";"2017-11-28";"One Time"
1365;"Shenna Espinoza";"shenna.espinoza@gmail.com";"Queensbury";"NY";1;5999.98;5699.981;"2016-03-16";"2016-03-16";"One Time"
1366;"Trena Rogers";"trena.rogers@aol.com";"Campbell";"CA";1;1099.98;989.982;"2016-04-28";"2016-04-28";"One Time"
1367;"Lucile Manning";"lucile.manning@yahoo.com";"Campbell";"CA";1;2199.94;2032.4445;"2017-11-16";"2017-11-16";"One Time"
1368;"Veronique Fulton";"veronique.fulton@yahoo.com";"Ballston Spa";"NY";1;10990.93;10216.236;"2016-05-15";"2016-05-15";"One Time"
1369;"Starr Schneider";"starr.schneider@aol.com";"Shirley";"NY";1;718.99;620.092;"2016-03-09";"2016-03-09";"One Time"
1370;"Rona Rojas";"rona.rojas@gmail.com";"San Jose";"CA";1;7999.98;7439.9814;"2017-07-26";"2017-07-26";"One Time"
1371;"Pandora Estes";"pandora.estes@aol.com";"New Hyde Park";"NY";1;1920.98;1734.9325;"2016-09-18";"2016-09-18";"One Time"
1372;"Renna Williams";"renna.williams@hotmail.com";"South Ozone Park";"NY";1;7763.94;7021.1487;"2017-08-20";"2017-08-20";"One Time"
1373;"Lanora Robbins";"lanora.robbins@hotmail.com";"West Babylon";"NY";1;6748.95;5600.0574;"2016-05-08";"2016-05-08";"One Time"
1374;"Juliane Dillard";"juliane.dillard@aol.com";"Glendora";"CA";1;9263.9;8394.4714;"2016-10-22";"2016-10-22";"One Time"
1375;"Carlena Salinas";"carlena.salinas@gmail.com";"Jamaica";"NY";1;3497.96;2915.108;"2016-07-06";"2016-07-06";"One Time"
1376;"Kimberley Reynolds";"kimberley.reynolds@aol.com";"Port Washington";"NY";1;4898.96;4109.065;"2016-05-30";"2016-05-30";"One Time"
1377;"Johana Jacobson";"johana.jacobson@gmail.com";"Rochester";"NY";1;1089.97;997.1724;"2016-09-03";"2016-09-03";"One Time"
1378;"Enoch Rosario";"enoch.rosario@hotmail.com";"Fresno";"CA";1;5101.94;4776.0444;"2016-10-15";"2016-10-15";"One Time"
1379;"Dorine Thornton";"dorine.thornton@gmail.com";"Sunnyside";"NY";1;3029.94;2834.8444;"2017-09-25";"2017-09-25";"One Time"
1380;"Eliz Lynch";"eliz.lynch@hotmail.com";"Uniondale";"NY";1;2899.99;2319.992;"2016-08-31";"2016-08-31";"One Time"
1381;"Mercedez Brooks";"mercedez.brooks@hotmail.com";"Duarte";"CA";1;2599.96;2414.963;"2016-10-14";"2016-10-14";"One Time"
1382;"Wynona Douglas";"wynona.douglas@msn.com";"Harlingen";"TX";1;17988.91;16491.52;"2017-08-26";"2017-08-26";"One Time"
1383;"Desire Mcgowan";"desire.mcgowan@msn.com";"Bakersfield";"CA";1;1583.97;1392.273;"2018-02-16";"2018-02-16";"One Time"
1384;"Elmo Sweeney";"elmo.sweeney@yahoo.com";"San Carlos";"CA";1;3033.94;2518.1494;"2017-12-22";"2017-12-22";"One Time"
1385;"Kenton Hughes";"kenton.hughes@gmail.com";"Canandaigua";"NY";1;2277.96;2006.0629;"2017-03-11";"2017-03-11";"One Time"
1386;"Cesar Wilkins";"cesar.wilkins@hotmail.com";"San Diego";"CA";1;1947.97;1806.4125;"2016-02-12";"2016-02-12";"One Time"
1387;"Phylicia Stout";"phylicia.stout@aol.com";"Canandaigua";"NY";1;1499.98;1199.984;"2016-08-03";"2016-08-03";"One Time"
1388;"Nanette Harris";"nanette.harris@hotmail.com";"East Meadow";"NY";1;3199.99;2559.992;"2017-11-26";"2017-11-26";"One Time"
1389;"Ulrike Chan";"ulrike.chan@aol.com";"Port Chester";"NY";1;1665.98;1499.382;"2017-07-14";"2017-07-14";"One Time"
1390;"Genoveva Lloyd";"genoveva.lloyd@aol.com";"Bayside";"NY";1;5675.93;5333.335;"2017-06-18";"2017-06-18";"One Time"
1391;"Sheryl Chase";"sheryl.chase@gmail.com";"Floral Park";"NY";1;18259.93;17086.9343;"2017-01-17";"2017-01-17";"One Time"
1392;"Trista Lambert";"trista.lambert@gmail.com";"Fairport";"NY";1;6549.97;5922.4725;"2017-08-28";"2017-08-28";"One Time"
1393;"Vivian Deleon";"vivian.deleon@msn.com";"Jamaica";"NY";1;1769.98;1681.481;"2018-01-12";"2018-01-12";"One Time"
1394;"Genny Fields";"genny.fields@msn.com";"Amityville";"NY";1;3269.97;2615.976;"2017-08-31";"2017-08-31";"One Time"
1395;"Eliseo Knight";"eliseo.knight@msn.com";"Woodhaven";"NY";1;5722.95;5220.4734;"2017-04-14";"2017-04-14";"One Time"
1396;"Delma Bailey";"delma.bailey@gmail.com";"Anaheim";"CA";1;6299.98;5984.981;"2017-05-13";"2017-05-13";"One Time"
1397;"Dewayne Herring";"dewayne.herring@aol.com";"Webster";"NY";1;5378.95;4921.1544;"2016-09-06";"2016-09-06";"One Time"
1398;"Nevada Hood";"nevada.hood@aol.com";"Hopewell Junction";"NY";1;8497.97;7688.2721;"2016-12-23";"2016-12-23";"One Time"
1399;"Angelika Perry";"angelika.perry@msn.com";"Canandaigua";"NY";1;2503.95;2319.7539;"2017-02-18";"2017-02-18";"One Time"
1400;"Shayla Hart";"shayla.hart@msn.com";"Woodhaven";"NY";1;3499.98;2928.684;"2016-07-12";"2016-07-12";"One Time"
1401;"Willetta Murphy";"willetta.murphy@msn.com";"East Elmhurst";"NY";1;2359.94;2200.9444;"2017-12-10";"2017-12-10";"One Time"
1402;"Sandee Alvarado";"sandee.alvarado@aol.com";"Depew";"NY";1;999.99;799.992;"2017-04-24";"2017-04-24";"One Time"
1403;"Mila Moody";"mila.moody@gmail.com";"Troy";"NY";1;13287.97;12595.073;"2017-06-21";"2017-06-21";"One Time"
1404;"Loyce Conway";"loyce.conway@aol.com";"Central Islip";"NY";1;3258.96;3015.3129;"2016-12-26";"2016-12-26";"One Time"
1405;"Thanh Figueroa";"thanh.figueroa@yahoo.com";"Mount Vernon";"NY";1;1799.97;1649.9725;"2016-11-18";"2016-11-18";"One Time"
1406;"Farrah Orr";"farrah.orr@msn.com";"New Hyde Park";"NY";1;8389.93;7900.4347;"2016-10-29";"2016-10-29";"One Time"
1407;"Hugh Craft";"hugh.craft@msn.com";"Centereach";"NY";1;2154.97;1856.075;"2017-06-11";"2017-06-11";"One Time"
1408;"Eleanor Mendez";"eleanor.mendez@yahoo.com";"Port Chester";"NY";1;5267.98;4829.1825;"2017-11-23";"2017-11-23";"One Time"
1409;"Lamar Bush";"lamar.bush@msn.com";"Buffalo";"NY";1;2280.96;2093.4135;"2017-12-16";"2017-12-16";"One Time"
1410;"Lurlene Finch";"lurlene.finch@msn.com";"Yonkers";"NY";1;1993.94;1829.6655;"2017-04-29";"2017-04-29";"One Time"
1411;"Shanda Stevenson";"shanda.stevenson@yahoo.com";"Freeport";"NY";1;6120.95;4960.4587;"2018-03-20";"2018-03-20";"One Time"
1412;"Adrien Hunter";"adrien.hunter@yahoo.com";"Rego Park";"NY";1;1299.97;1234.9715;"2017-10-17";"2017-10-17";"One Time"
1413;"Ophelia Decker";"ophelia.decker@yahoo.com";"New Windsor";"NY";1;3409.97;3014.324;"2016-02-10";"2016-02-10";"One Time"
1414;"Sonja Walls";"sonja.walls@aol.com";"Queensbury";"NY";1;189.99;176.6907;"2017-09-24";"2017-09-24";"One Time"
1415;"Harold O'connor";"harold.o'connor@gmail.com";"Santa Cruz";"CA";1;11169.93;9725.8374;"2017-07-09";"2017-07-09";"One Time"
1416;"Miranda Kennedy";"miranda.kennedy@gmail.com";"Astoria";"NY";1;3499.99;3254.9907;"2017-05-01";"2017-05-01";"One Time"
1417;"Jasper Castro";"jasper.castro@aol.com";"Forney";"TX";1;599.98;557.9814;"2017-07-19";"2017-07-19";"One Time"
1418;"Penni Best";"penni.best@msn.com";"Anaheim";"CA";1;4642.95;4162.8555;"2017-07-14";"2017-07-14";"One Time"
1419;"Lurlene Cotton";"lurlene.cotton@yahoo.com";"Pleasanton";"CA";1;5499.99;4399.992;"2018-03-18";"2018-03-18";"One Time"
1420;"Kelsey Noble";"kelsey.noble@hotmail.com";"Mount Vernon";"NY";1;1548.98;1407.552;"2016-05-10";"2016-05-10";"One Time"
1421;"Edris Barrett";"edris.barrett@hotmail.com";"Plattsburgh";"NY";1;19399.93;17494.9405;"2017-10-04";"2017-10-04";"One Time"
1422;"Tempie Jacobson";"tempie.jacobson@hotmail.com";"Smithtown";"NY";1;7832.97;7049.673;"2017-10-13";"2017-10-13";"One Time"
1423;"Dollie Cervantes";"dollie.cervantes@aol.com";"Fort Worth";"TX";1;11886.94;11238.6544;"2017-06-26";"2017-06-26";"One Time"
1424;"Lashunda Cole";"lashunda.cole@hotmail.com";"Monsey";"NY";1;8239.97;6591.976;"2017-09-02";"2017-09-02";"One Time"
1425;"Justina Jenkins";"justina.jenkins@msn.com";"Shirley";"NY";1;5799.98;4639.984;"2016-07-04";"2016-07-04";"One Time"
1426;"Londa Gould";"londa.gould@aol.com";"Corpus Christi";"TX";1;7263.91;6782.3368;"2017-06-22";"2017-06-22";"One Time"
1427;"Mikel Wilkerson";"mikel.wilkerson@msn.com";"Atwater";"CA";1;439.99;351.992;"2017-08-24";"2017-08-24";"One Time"
1428;"Carola Johns";"carola.johns@msn.com";"Santa Cruz";"CA";1;749.99;674.991;"2016-07-19";"2016-07-19";"One Time"
1429;"Lorrie Justice";"lorrie.justice@gmail.com";"Pomona";"CA";1;2248.96;2042.0634;"2016-11-03";"2016-11-03";"One Time"
1430;"Tayna Wade";"tayna.wade@hotmail.com";"Bakersfield";"CA";1;4320.98;3628.5127;"2016-11-22";"2016-11-22";"One Time"
1431;"Mark Benton";"mark.benton@aol.com";"East Elmhurst";"NY";1;1839.96;1705.9632;"2016-03-08";"2016-03-08";"One Time"
1432;"Zona Cameron";"zona.cameron@aol.com";"East Northport";"NY";1;2899.99;2696.9907;"2017-06-19";"2017-06-19";"One Time"
1433;"Nicola Knight";"nicola.knight@aol.com";"Scarsdale";"NY";1;4901.92;4226.2305;"2018-01-16";"2018-01-16";"One Time"
1434;"Elana Miles";"elana.miles@yahoo.com";"Liverpool";"NY";1;1639.96;1530.963;"2016-01-27";"2016-01-27";"One Time"
1435;"Merrie Fowler";"merrie.fowler@aol.com";"Scarsdale";"NY";1;9069.95;8069.6565;"2016-05-22";"2016-05-22";"One Time"
1436;"Macie Ayers";"macie.ayers@msn.com";"Bellmore";"NY";1;10155.92;9334.5094;"2017-04-16";"2017-04-16";"One Time"
1437;"Son Warner";"son.warner@hotmail.com";"Rockville Centre";"NY";1;3999.99;3799.9905;"2016-08-28";"2016-08-28";"One Time"
1438;"Lee Dunn";"lee.dunn@aol.com";"San Jose";"CA";1;14379.93;12980.9387;"2017-06-03";"2017-06-03";"One Time"
1439;"Florrie Little";"florrie.little@yahoo.com";"New Rochelle";"NY";1;10749.91;9919.921;"2017-08-10";"2017-08-10";"One Time"
1440;"Ernest Rollins";"ernest.rollins@yahoo.com";"Oakland Gardens";"NY";1;11218.95;10360.255;"2016-09-28";"2016-09-28";"One Time"
1441;"Jamaal Morrison";"jamaal.morrison@msn.com";"Staten Island";"NY";1;10497.98;9173.3817;"2018-01-26";"2018-01-26";"One Time"
1442;"Cassie Cline";"cassie.cline@gmail.com";"Brooklyn";"NY";1;7841.94;6987.2487;"2017-07-30";"2017-07-30";"One Time"
1443;"Lezlie Lamb";"lezlie.lamb@gmail.com";"Central Islip";"NY";1;11237.95;10372.0934;"2016-11-15";"2016-11-15";"One Time"
1444;"Ivette Estes";"ivette.estes@gmail.com";"Canandaigua";"NY";1;1749.97;1399.976;"2016-12-20";"2016-12-20";"One Time"
1445;"Ester Acevedo";"ester.acevedo@gmail.com";"San Lorenzo";"CA";1;9999.98;7999.984;"2018-03-07";"2018-03-07";"One Time"
